CDS_ID	KO_ID	Domain	Phylum	Class	Order	Family	Genus	Species
CDS_511	K01262	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Aureispira	Aureispira_sp._CCB-QB1
CDS_525	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_528	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis_granuli
CDS_537	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_543	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter_sp._Hel_I_7
CDS_547	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_549	<NA>	Bacteria	Cyanobacteria	Chroococcales	Microcystaceae	Microcystis	Microcystis_aeruginosa	<NA>
CDS_551	<NA>	Bacteria	Actinobacteria_<phylum>	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia_farcinica
CDS_552	K01424	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_558	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_559	K03704	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas_australica
CDS_565	<NA>	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Haliea	Haliea_salexigens
CDS_566	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_570	K01941	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_cepacia_complex
CDS_572	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_574	<NA>	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Haliea	Haliea_salexigens
CDS_577	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_578	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_579	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_588	K00428	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_589	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_590	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_593	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium_marinum
CDS_595	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_596	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_600	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_601	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_607	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_610	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_611	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_612	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_615	K02887	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_616	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_619	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Saprospira	Saprospira_grandis
CDS_620	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_621	K15576	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	Marinobacterium_jannaschii
CDS_627	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_628	K02435	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_629	K02003	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_630	K02435	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_641	<NA>	Bacteria	Cyanobacteria	Nostocales	Hapalosiphonaceae	Fischerella	Fischerella_muscicola	<NA>
CDS_642	K03818	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina_agarivorans
CDS_643	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_resinovorum
CDS_644	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_645	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_646	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_647	K05515	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_650	K05515	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_651	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_652	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_658	K03208	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CB0101	<NA>
CDS_659	K07154	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._WH_8016	<NA>
CDS_660	K03208	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CB0101	<NA>
CDS_661	K03208	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CB0101	<NA>
CDS_662	K19686	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CB0101	<NA>
CDS_663	K03208	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CB0101	<NA>
CDS_664	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9311	<NA>
CDS_665	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_666	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina_agarilytica
CDS_667	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_668	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_669	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_670	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_671	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_680	K01358	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Saprospira	Saprospira_grandis
CDS_681	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_682	K02613	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_685	K00185	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter_petaseus
CDS_686	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_687	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_689	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_690	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_697	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_708	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._WH_7803	<NA>
CDS_713	K00239	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_719	K00966	Bacteria	Cyanobacteria	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus_marinus	<NA>
CDS_727	K01754	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus_stearothermophilus
CDS_728	K01921	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_729	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_733	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_734	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_735	K09458	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_736	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_743	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_745	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_747	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_748	K02838	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_752	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_753	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter_mediterraneus
CDS_755	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Owenweeksia_hongkongensis
CDS_756	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga_baltica
CDS_757	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_758	<NA>	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter_sp._L294
CDS_760	K00615	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_763	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	Dyadobacter_alkalitolerans
CDS_764	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flexithrix	Flexithrix_dorotheae
CDS_768	K00088	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_ginsenosidimutans
CDS_771	<NA>	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	Marinifilum_fragile
CDS_777	<NA>	Bacteria	Actinobacteria_<phylum>	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces_globisporus
CDS_780	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._WH_8109	<NA>
CDS_783	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_785	K02357	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_789	K02346	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_ochracea
CDS_791	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Roseivirga	Roseivirga_ehrenbergii
CDS_792	K01937	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flexithrix	Flexithrix_dorotheae
CDS_794	<NA>	Bacteria	Actinobacteria_<phylum>	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_testaceum
CDS_796	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_799	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_803	K01130	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas_adhaerens
CDS_804	K17723	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_loti
CDS_809	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_811	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algibacter	Algibacter_lectus
CDS_816	K03307	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_820	<NA>	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_sp._J2
CDS_821	K00826	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_823	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_824	K05592	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_825	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_reichenbachii
CDS_831	<NA>	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Plesiocystis	Plesiocystis_pacifica
CDS_834	<NA>	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas_macleodii
CDS_839	K14446	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Thalassospira	Thalassospira_australica
CDS_843	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_845	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum_caucaseum
CDS_846	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_850	K17836	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_853	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter_antarcticus
CDS_857	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_861	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter_sp._Hel_I_88
CDS_863	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter_roseus
CDS_865	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._WH_8102	<NA>
CDS_867	K01885	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_yuanmingense
CDS_872	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Owenweeksia_hongkongensis
CDS_875	K00962	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium_indologenes
CDS_878	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavihumibacter	Flavihumibacter_petaseus
CDS_879	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter_noctilucae
CDS_880	<NA>	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus	Porticoccus_hydrocarbonoclasticus
CDS_883	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_886	K01610	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_891	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix_jangbogonensis
CDS_897	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_898	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_899	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_903	K05343	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_906	K03628	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_leguminosarum
CDS_914	K13877	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flexithrix	Flexithrix_dorotheae
CDS_917	K01704	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter_donghicola
CDS_918	K01782	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_931	<NA>	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_stercoris
CDS_933	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	Runella_limosa
CDS_937	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_941	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_946	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_948	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_949	K02004	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_958	K01579	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_959	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_960	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_961	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_967	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia_anophelis
CDS_968	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_969	<NA>	Bacteria	Firmicutes	Clostridia	Clostridiales	Caldicoprobacteraceae	Caldicoprobacter	Caldicoprobacter_oshimai
CDS_971	K03590	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_974	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_978	K01588	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_979	K01999	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistrella	Tistrella_mobilis
CDS_980	<NA>	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	pseudomallei_group
CDS_982	K00703	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_983	K00428	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_987	K01889	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_995	<NA>	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_agri
CDS_1003	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_1004	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_1005	K03427	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Eudoraea	Eudoraea_adriatica
CDS_1007	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_1010	<NA>	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter_paludis
CDS_1011	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium_medicae
