CDS_ID	length_bps
CDS_4027	963
CDS_4029	201
CDS_4032	273
CDS_4034	219
CDS_4037	330
CDS_4045	210
CDS_4047	261
CDS_4050	402
CDS_4054	1368
CDS_4056	924
CDS_4057	834
CDS_4059	435
CDS_4060	957
CDS_4067	573
CDS_4068	441
CDS_4070	618
CDS_4071	126
CDS_4072	363
CDS_4073	204
CDS_4076	138
CDS_4077	228
CDS_4078	951
CDS_4081	267
CDS_4083	195
CDS_4084	75
CDS_4091	648
CDS_4092	372
CDS_4093	441
CDS_4095	207
CDS_4098	288
CDS_4099	324
CDS_4103	300
CDS_4104	252
CDS_4105	435
CDS_4107	315
CDS_4114	330
CDS_4115	285
CDS_4117	240
CDS_4118	309
CDS_4123	345
CDS_4124	483
CDS_4125	300
CDS_4126	411
CDS_4128	456
CDS_4129	390
CDS_4131	258
CDS_4136	387
CDS_4137	249
CDS_4142	327
CDS_4144	654
CDS_4147	285
CDS_4152	297
CDS_4159	228
CDS_4160	417
CDS_4169	216
CDS_4172	225
CDS_4174	255
CDS_4176	294
CDS_4180	501
CDS_4183	249
CDS_4184	273
CDS_4186	363
CDS_4189	291
CDS_4190	213
CDS_4192	342
CDS_4195	231
CDS_4198	360
CDS_4199	255
CDS_4200	345
CDS_4204	453
CDS_4205	201
CDS_4206	111
CDS_4207	231
CDS_4208	210
CDS_4210	213
CDS_4212	210
CDS_4214	471
CDS_4215	174
CDS_4218	189
CDS_4220	195
CDS_4221	327
CDS_4223	1014
CDS_4226	285
CDS_4230	600
CDS_4231	180
CDS_4234	219
CDS_4236	282
CDS_4238	366
CDS_4240	297
CDS_4244	354
CDS_4250	573
CDS_4253	408
CDS_4254	336
CDS_4257	198
CDS_4258	390
CDS_4267	210
CDS_4270	333
CDS_4272	246
CDS_4275	210
CDS_4276	354
CDS_4282	201
CDS_4283	333
CDS_4288	372
CDS_4289	216
CDS_4290	204
CDS_4292	360
CDS_4299	282
CDS_4300	267
CDS_4301	246
CDS_4305	249
CDS_4307	426
CDS_4311	339
CDS_4316	357
CDS_4324	240
CDS_4328	204
CDS_4329	216
CDS_4333	270
CDS_4334	285
CDS_4335	399
CDS_4337	294
CDS_4338	294
CDS_4345	450
CDS_4347	291
CDS_4352	264
CDS_4354	396
CDS_4355	360
CDS_4358	219
CDS_4359	243
CDS_4360	216
CDS_4361	312
CDS_4364	219
CDS_4365	474
CDS_4366	201
CDS_4367	450
CDS_4369	297
CDS_4370	360
CDS_4377	228
CDS_4381	318
CDS_4386	408
CDS_4390	228
CDS_4392	222
CDS_4393	228
CDS_4396	231
CDS_4401	216
CDS_4402	231
CDS_4407	333
CDS_4412	213
CDS_4431	246
CDS_4432	219
CDS_4447	453
CDS_4450	402
CDS_4454	141
CDS_4455	225
CDS_4456	489
CDS_4457	444
CDS_4461	318
CDS_4468	636
CDS_4474	417
CDS_4482	345
CDS_4483	714
CDS_4484	186
CDS_4490	1140
CDS_4492	318
CDS_4493	2976
CDS_4496	159
CDS_4498	213
CDS_4507	264
CDS_4508	435
CDS_4510	1236
CDS_4511	372
CDS_4512	675
CDS_4514	1611
CDS_4517	561
CDS_4523	261
CDS_4528	396
CDS_4530	216
CDS_4532	417
CDS_4535	330
CDS_4537	333
CDS_4540	471
CDS_4541	201
CDS_4543	219
CDS_4544	114
CDS_4551	495
CDS_4557	273
CDS_4558	150
CDS_4560	285
CDS_4562	216
CDS_4565	480
CDS_4584	1563
CDS_4586	543
CDS_4588	321
CDS_4590	603
CDS_4600	204
CDS_4606	279
CDS_4608	165
CDS_4612	204
CDS_4614	216
CDS_4615	252
CDS_4616	405
CDS_4620	225
CDS_4621	216
CDS_4623	240
CDS_4633	513
CDS_4636	297
CDS_4647	393
CDS_4648	231
CDS_4652	237
CDS_4654	219
CDS_4656	1050
CDS_4659	201
CDS_4660	585
CDS_4665	231
CDS_4668	858
CDS_4670	228
CDS_4684	618
CDS_4692	276
CDS_4696	561
CDS_4697	264
CDS_4698	216
CDS_4699	462
CDS_4702	129
CDS_4703	486
CDS_4706	207
CDS_4707	90
CDS_4710	465
CDS_4713	231
CDS_4714	387
CDS_4717	342
CDS_4719	669
CDS_4720	375
CDS_4721	210
CDS_4722	285
CDS_4724	264
CDS_4729	237
CDS_4732	675
CDS_4739	1140
CDS_4743	336
CDS_4744	414
CDS_4749	405
CDS_4750	321
CDS_4751	924
CDS_4752	255
CDS_4757	93
CDS_4759	321
CDS_4760	1095
CDS_4763	456
CDS_4770	291
CDS_4771	351
CDS_4772	1176
CDS_4775	450
CDS_4780	225
CDS_4782	201
CDS_4790	207
CDS_4791	384
CDS_4797	234
CDS_4799	207
CDS_4801	225
CDS_4802	246
CDS_4806	291
CDS_4810	351
CDS_4811	324
CDS_4816	237
CDS_4818	240
CDS_4824	102
CDS_4825	123
CDS_4832	477
CDS_4835	660
CDS_4836	906
CDS_4837	660
CDS_4839	246
CDS_4843	483
CDS_4848	429
CDS_4864	234
CDS_4867	228
CDS_4875	711
CDS_4878	300
CDS_4884	321
CDS_4889	417
CDS_4892	225
CDS_4893	207
CDS_4896	243
CDS_4900	561
CDS_4910	234
CDS_4912	309
CDS_4913	423
CDS_4914	483
CDS_4915	111
CDS_4916	252
CDS_4918	246
CDS_4922	537
CDS_4928	210
CDS_4934	201
CDS_4937	228
CDS_4938	321
CDS_4945	165
CDS_4953	246
CDS_4954	408
CDS_4957	252
CDS_4963	294
CDS_4964	336
CDS_4966	207
CDS_4967	279
CDS_4970	309
CDS_4972	258
CDS_4974	360
CDS_4975	345
CDS_4981	297
CDS_4984	315
CDS_4985	858
CDS_4988	429
CDS_4991	330
CDS_4992	462
CDS_4995	435
CDS_4999	150
CDS_5000	192
CDS_5004	474
CDS_5006	156
CDS_5009	204
CDS_5013	606
CDS_5014	276
CDS_5015	216
CDS_5017	510
CDS_5023	219
CDS_5031	348
CDS_5033	300
CDS_5034	471
CDS_5035	450
CDS_5037	345
CDS_5045	282
CDS_5049	231
CDS_5052	267
CDS_5055	420
CDS_5061	321
CDS_5064	255
CDS_5067	327
CDS_5068	513
CDS_5070	162
CDS_5071	294
CDS_5074	294
CDS_5075	204
CDS_5076	327
CDS_5077	423
CDS_5082	285
CDS_5086	216
CDS_5091	327
CDS_5094	300
CDS_5095	231
CDS_5098	258
CDS_5102	483
CDS_5109	390
CDS_5111	330
CDS_5112	216
CDS_5115	402
CDS_5117	342
CDS_5121	333
CDS_5123	345
CDS_5126	495
CDS_5136	357
CDS_5138	159
CDS_5139	927
CDS_5142	300
CDS_5143	393
CDS_5144	408
CDS_5146	354
CDS_5147	204
CDS_5151	897
CDS_5154	942
CDS_5155	495
CDS_5157	237
CDS_5158	495
CDS_5162	516
CDS_5163	513
CDS_5164	273
CDS_5173	249
CDS_5175	180
CDS_5176	243
CDS_5181	360
CDS_5182	294
CDS_5183	363
CDS_5184	234
CDS_5186	171
CDS_5193	366
CDS_5194	486
CDS_5200	1020
CDS_5201	156
CDS_5203	837
CDS_5207	381
CDS_5208	285
CDS_5209	1215
CDS_5211	240
CDS_5212	672
CDS_5214	591
CDS_5217	216
CDS_5218	339
CDS_5226	1296
CDS_5229	540
CDS_5230	678
CDS_5231	207
CDS_5236	453
CDS_5237	759
CDS_5238	360
CDS_5239	123
CDS_5240	255
CDS_5241	255
CDS_5247	1134
CDS_5248	711
CDS_5249	1470
CDS_5252	255
CDS_5253	663
CDS_5254	705
CDS_5255	717
CDS_5258	171
CDS_5259	420
CDS_5260	522
CDS_5261	384
CDS_5267	621
CDS_5268	303
CDS_5274	276
CDS_5278	240
CDS_5280	291
CDS_5284	258
CDS_5288	408
CDS_5289	609
CDS_5290	585
CDS_5291	330
CDS_5293	144
CDS_5294	261
CDS_5297	213
CDS_5300	279
CDS_5305	627
CDS_5307	222
CDS_5308	330
CDS_5313	246
CDS_5314	225
CDS_5315	420
CDS_5316	225
CDS_5319	240
CDS_5323	828
CDS_5326	315
CDS_5327	480
CDS_5328	315
CDS_5330	486
CDS_5334	288
CDS_5336	567
CDS_5337	213
CDS_5340	636
CDS_5347	573
CDS_5348	333
CDS_5349	159
CDS_5350	264
CDS_5351	189
CDS_5355	207
CDS_5358	342
CDS_5362	309
CDS_5363	252
CDS_5365	243
CDS_5367	1212
CDS_5370	231
CDS_5375	312
CDS_5377	264
CDS_5379	417
CDS_5380	264
CDS_5382	282
CDS_5385	201
CDS_5386	333
CDS_5388	249
CDS_5394	204
CDS_5397	483
CDS_5398	276
CDS_5399	210
CDS_5400	279
CDS_5402	360
CDS_5403	327
CDS_5412	324
CDS_5413	228
CDS_5419	414
CDS_5420	372
CDS_5424	390
CDS_5425	330
CDS_5430	273
CDS_5432	216
CDS_5434	288
CDS_5437	207
CDS_5439	393
CDS_5444	477
CDS_5453	285
CDS_5455	225
CDS_5459	237
CDS_5465	453
CDS_5466	387
CDS_5473	321
CDS_5474	261
CDS_5477	231
CDS_5479	750
CDS_5483	240
CDS_5486	261
CDS_5487	204
CDS_5489	354
CDS_5490	480
CDS_5492	231
CDS_5493	621
CDS_5497	360
CDS_5501	444
CDS_5502	528
CDS_5504	189
CDS_5505	825
CDS_5506	345
CDS_5513	981
CDS_5514	690
CDS_5515	654
CDS_5519	390
CDS_5520	405
CDS_5525	429
CDS_5526	342
CDS_5527	297
CDS_5531	264
CDS_5532	531
CDS_5535	591
CDS_5538	228
CDS_5539	366
CDS_5540	264
CDS_5543	360
CDS_5545	261
CDS_5554	276
CDS_5557	306
CDS_5559	219
CDS_5560	1050
CDS_5562	249
CDS_5564	660
CDS_5565	216
CDS_5575	240
CDS_5576	183
CDS_5578	612
CDS_5581	813
CDS_5582	252
CDS_5584	201
CDS_5586	204
CDS_5587	264
CDS_5591	384
CDS_5592	360
CDS_5593	264
CDS_5596	312
CDS_5597	399
CDS_5599	408
CDS_5600	528
CDS_5602	216
CDS_5603	243
CDS_5604	273
CDS_5605	348
CDS_5609	417
CDS_5611	543
CDS_5612	921
CDS_5614	231
CDS_5615	609
CDS_5619	174
CDS_5620	396
CDS_5626	291
CDS_5627	237
CDS_5628	177
CDS_5630	210
CDS_5631	201
CDS_5634	396
CDS_5635	327
CDS_5636	894
CDS_5640	273
CDS_5642	249
CDS_5648	318
CDS_5651	312
CDS_5652	321
CDS_5654	639
CDS_5655	264
CDS_5656	504
CDS_5659	714
CDS_5660	528
CDS_5662	201
CDS_5664	582
CDS_5665	513
CDS_5667	390
CDS_5668	378
CDS_5669	291
CDS_5670	252
CDS_5676	492
CDS_5678	237
CDS_5683	198
CDS_5684	453
CDS_5686	321
CDS_5687	249
CDS_5690	363
CDS_5698	294
CDS_5700	252
CDS_5702	228
CDS_5703	231
CDS_5704	201
CDS_5705	213
CDS_5706	228
CDS_5708	231
CDS_5709	450
CDS_5714	249
CDS_5716	237
CDS_5717	207
CDS_5723	231
CDS_5725	249
CDS_5730	249
CDS_5731	318
CDS_5734	258
CDS_5735	402
CDS_5740	198
CDS_5741	195
CDS_5742	201
CDS_5751	432
CDS_5753	360
CDS_5756	246
CDS_5760	423
CDS_5764	1329
CDS_5766	354
CDS_5770	255
CDS_5774	246
CDS_5776	426
CDS_5777	216
CDS_5778	183
CDS_5785	219
CDS_5787	201
CDS_5795	1107
CDS_5803	207
CDS_5804	111
CDS_5805	168
CDS_5807	435
CDS_5808	381
CDS_5810	294
CDS_5820	246
CDS_5821	387
CDS_5825	522
CDS_5826	321
CDS_5827	174
CDS_5828	315
CDS_5831	204
CDS_5837	831
CDS_5838	216
CDS_5839	822
CDS_5842	144
CDS_5843	303
CDS_5844	1908
CDS_5846	249
CDS_5851	219
CDS_5853	198
CDS_5859	252
CDS_5862	237
CDS_5863	384
CDS_5865	279
CDS_5866	243
CDS_5868	213
CDS_5869	222
CDS_5870	453
CDS_5871	999
CDS_5873	381
CDS_5874	354
CDS_5877	420
CDS_5878	234
CDS_5879	588
CDS_5882	243
CDS_5886	255
CDS_5887	207
CDS_5890	246
CDS_5894	303
CDS_5897	240
CDS_5899	210
CDS_5913	312
CDS_5918	417
CDS_5919	399
CDS_5921	270
CDS_5923	246
CDS_5924	330
CDS_5926	252
CDS_5931	366
CDS_5932	246
CDS_5933	222
CDS_5935	267
CDS_5939	273
CDS_5947	513
CDS_5948	150
CDS_5950	366
CDS_5952	264
CDS_5955	198
CDS_5964	267
CDS_5965	300
CDS_5969	207
CDS_5973	222
CDS_5974	387
CDS_5979	375
CDS_5981	141
CDS_5984	234
CDS_5986	219
CDS_5988	237
CDS_5995	231
CDS_5998	234
CDS_5999	204
CDS_6000	207
CDS_6001	201
CDS_6005	216
CDS_6008	117
CDS_6009	255
CDS_6011	93
CDS_6015	210
CDS_6016	252
CDS_6017	228
CDS_6023	267
CDS_6029	225
CDS_6046	270
CDS_6047	225
CDS_6051	213
CDS_6052	246
CDS_6054	285
CDS_6055	207
CDS_6058	204
CDS_6060	258
CDS_6062	204
CDS_6064	270
CDS_6065	261
CDS_6070	273
CDS_6072	201
CDS_6074	228
CDS_6079	183
CDS_6080	222
CDS_6082	228
CDS_6083	189
CDS_6088	1203
CDS_6089	294
CDS_6090	285
CDS_6098	210
CDS_6099	162
CDS_6104	1695
CDS_6109	906
CDS_6110	183
CDS_6111	792
CDS_6118	285
CDS_6119	651
CDS_6120	567
CDS_6124	729
CDS_6126	459
CDS_6127	207
CDS_6128	567
CDS_6131	1344
CDS_6134	198
CDS_6136	1386
CDS_6138	591
CDS_6142	105
CDS_6143	366
CDS_6144	342
CDS_6149	744
CDS_6150	210
CDS_6151	660
CDS_6155	408
CDS_6156	336
CDS_6160	393
CDS_6162	384
CDS_6164	513
CDS_6165	264
CDS_6166	663
CDS_6168	732
CDS_6169	174
CDS_6170	189
CDS_6171	228
CDS_6173	303
CDS_6174	753
CDS_6181	801
CDS_6187	522
CDS_6191	555
CDS_6192	501
CDS_6193	540
CDS_6198	192
CDS_6199	423
CDS_6200	873
CDS_6202	291
CDS_6209	423
CDS_6210	423
CDS_6213	930
CDS_6218	969
CDS_6220	276
CDS_6221	1350
CDS_6222	318
CDS_6223	1812
CDS_6225	255
CDS_6226	660
CDS_6228	1170
CDS_6230	420
CDS_6232	456
CDS_6233	987
CDS_6234	546
CDS_6236	1143
CDS_6237	693
CDS_6238	321
CDS_6242	375
CDS_6243	564
CDS_6244	516
CDS_6245	324
CDS_6246	705
CDS_6247	474
CDS_6250	312
CDS_6251	519
CDS_6253	1221
CDS_6256	720
CDS_6258	198
CDS_6259	390
CDS_6264	462
CDS_6266	414
CDS_6272	228
CDS_6273	441
CDS_6276	300
CDS_6283	222
CDS_6284	675
CDS_6285	513
CDS_6286	300
CDS_6290	315
CDS_6300	294
CDS_6302	261
CDS_6303	354
CDS_6304	690
CDS_6306	339
CDS_6308	561
CDS_6309	333
CDS_6310	264
CDS_6317	153
CDS_6319	360
CDS_6333	417
CDS_6334	444
CDS_6341	270
CDS_6347	207
CDS_6351	219
CDS_6355	198
CDS_6356	249
CDS_6359	255
CDS_6360	222
CDS_6361	270
CDS_6363	198
CDS_6366	315
CDS_6370	264
CDS_6373	237
CDS_6375	441
CDS_6379	264
CDS_6380	318
CDS_6383	219
CDS_6384	192
CDS_6386	375
CDS_6388	225
CDS_6394	192
CDS_6395	258
CDS_6398	456
CDS_6404	264
CDS_6405	279
CDS_6408	420
CDS_6410	447
CDS_6413	306
CDS_6416	339
CDS_6420	270
CDS_6422	168
CDS_6423	231
CDS_6425	291
CDS_6428	327
CDS_6436	357
CDS_6438	246
CDS_6439	246
CDS_6445	219
CDS_6452	255
CDS_6454	264
CDS_6456	213
CDS_6458	678
CDS_6459	657
CDS_6460	252
CDS_6461	741
CDS_6463	135
CDS_6467	816
CDS_6471	885
CDS_6472	894
CDS_6473	279
CDS_6474	315
CDS_6479	498
CDS_6480	267
CDS_6483	762
CDS_6486	603
CDS_6487	405
CDS_6488	627
CDS_6489	891
CDS_6491	732
CDS_6499	1419
CDS_6501	324
CDS_6504	519
CDS_6505	417
CDS_6507	900
CDS_6509	438
CDS_6510	429
CDS_6511	303
CDS_6513	453
CDS_6515	252
CDS_6516	531
CDS_6518	378
CDS_6519	450
CDS_6520	561
CDS_6521	606
CDS_6522	468
CDS_6523	1185
CDS_6524	306
CDS_6525	630
CDS_6534	570
CDS_6536	1248
CDS_6539	186
CDS_6541	210
CDS_6542	1716
CDS_6544	954
CDS_6545	576
CDS_6547	648
CDS_6548	159
CDS_6549	156
CDS_6553	447
CDS_6554	582
CDS_6556	945
CDS_6557	324
CDS_6559	273
CDS_6560	456
CDS_6564	513
CDS_6567	210
CDS_6569	426
CDS_6575	192
CDS_6576	336
CDS_6580	261
CDS_6583	111
CDS_6587	411
CDS_6592	204
CDS_6595	426
CDS_6596	246
CDS_6601	297
CDS_6604	213
CDS_6606	237
CDS_6608	474
CDS_6610	177
CDS_6613	237
CDS_6618	255
CDS_6622	294
CDS_6624	279
CDS_6628	366
CDS_6630	387
CDS_6631	300
CDS_6634	261
CDS_6640	228
CDS_6641	234
CDS_6644	525
CDS_6645	216
CDS_6646	183
CDS_6649	381
CDS_6651	240
CDS_6655	201
CDS_6656	648
CDS_6658	204
CDS_6663	588
CDS_6666	339
CDS_6667	429
CDS_6668	537
CDS_6672	318
CDS_6673	135
CDS_6675	534
CDS_6678	306
CDS_6679	396
CDS_6682	255
CDS_6683	351
CDS_6684	282
CDS_6687	534
CDS_6688	222
CDS_6689	357
CDS_6693	582
CDS_6696	195
CDS_6697	291
CDS_6700	243
CDS_6701	315
CDS_6706	78
CDS_6707	720
CDS_6708	105
CDS_6711	696
CDS_6714	264
CDS_6718	657
CDS_6719	69
CDS_6720	1149
CDS_6724	363
CDS_6728	705
CDS_6729	759
CDS_6732	1290
CDS_6736	393
CDS_6739	486
CDS_6745	261
CDS_6746	390
CDS_6748	777
CDS_6749	228
CDS_6751	1146
CDS_6755	468
CDS_6763	630
CDS_6764	1146
CDS_6765	285
CDS_6767	240
CDS_6772	231
CDS_6773	579
CDS_6780	105
CDS_6781	183
CDS_6782	435
CDS_6786	192
CDS_6790	264
CDS_6791	201
CDS_6794	330
CDS_6798	303
CDS_6803	255
CDS_6804	204
CDS_6806	315
CDS_6810	336
CDS_6811	108
CDS_6813	219
CDS_6816	336
CDS_6821	258
CDS_6824	426
CDS_6825	327
CDS_6826	207
CDS_6829	528
CDS_6833	426
CDS_6841	687
CDS_6842	318
CDS_6843	447
CDS_6849	423
CDS_6851	225
CDS_6853	234
CDS_6858	297
CDS_6861	93
CDS_6864	1128
CDS_6865	1206
CDS_6867	1158
CDS_6868	951
CDS_6869	879
CDS_6870	333
CDS_6871	1140
CDS_6873	549
CDS_6874	1206
CDS_6875	546
CDS_6876	678
CDS_6877	642
CDS_6878	1413
CDS_6879	942
CDS_6880	264
CDS_6881	2142
CDS_6882	708
CDS_6886	636
CDS_6887	384
CDS_6888	795
CDS_6889	315
CDS_6890	483
CDS_6892	579
CDS_6893	1134
CDS_6896	348
CDS_6899	849
CDS_6902	330
CDS_6904	717
CDS_6905	978
CDS_6906	1371
CDS_6907	909
CDS_6908	519
CDS_6913	714
CDS_6914	1173
CDS_6915	432
CDS_6916	237
CDS_6917	426
CDS_6918	1437
CDS_6919	1470
CDS_6928	369
CDS_6933	423
CDS_6934	2358
CDS_6936	3684
CDS_6937	2124
CDS_6938	867
CDS_6939	948
CDS_6940	186
CDS_6943	867
CDS_6944	189
CDS_6945	735
CDS_6946	1083
CDS_6947	675
CDS_6948	1290
CDS_6949	528
CDS_6950	108
CDS_6951	282
CDS_6952	2991
CDS_6955	267
CDS_6956	1635
CDS_6957	525
CDS_6958	687
CDS_6960	2268
CDS_6961	1239
CDS_6963	453
CDS_6967	5325
CDS_6969	3447
CDS_6970	3528
CDS_6971	399
CDS_6984	2511
CDS_6985	192
CDS_6986	2952
CDS_6987	192
CDS_6989	363
CDS_6991	735
CDS_6992	171
CDS_6993	249
CDS_6994	624
CDS_6995	552
CDS_7004	1008
CDS_7005	1386
CDS_7006	453
CDS_7010	1368
CDS_7011	423
CDS_7016	576
CDS_7017	816
CDS_7018	444
CDS_7019	651
CDS_7021	204
CDS_7022	1245
CDS_7023	627
CDS_7026	996
CDS_7028	435
CDS_7030	1800
CDS_7031	1110
CDS_7032	1866
CDS_7033	972
CDS_7034	444
CDS_7036	1317
CDS_7037	1074
CDS_7038	2769
CDS_7039	1668
CDS_7040	1362
CDS_7041	201
CDS_7042	333
CDS_7043	894
CDS_7044	699
CDS_7045	1239
CDS_7046	237
CDS_7047	1074
CDS_7048	165
CDS_7049	747
CDS_7050	321
CDS_7051	183
CDS_7055	270
CDS_7056	1383
CDS_7057	249
CDS_7059	1641
CDS_7061	486
CDS_7062	963
CDS_7063	636
CDS_7064	516
CDS_7070	1146
CDS_7071	201
CDS_7072	315
CDS_7073	243
CDS_7074	705
CDS_7075	90
CDS_7080	1008
CDS_7081	342
CDS_7082	807
CDS_7083	219
CDS_7084	432
CDS_7085	273
CDS_7086	492
CDS_7087	2676
CDS_7088	264
CDS_7089	420
CDS_7090	180
CDS_7091	1056
CDS_7092	597
CDS_7096	2271
CDS_7097	261
CDS_7098	336
CDS_7099	342
CDS_7100	447
CDS_7101	255
CDS_7102	789
CDS_7103	378
CDS_7108	1359
CDS_7109	444
CDS_7110	1176
CDS_7111	261
CDS_7112	1617
CDS_7113	375
CDS_7114	1080
CDS_7117	228
CDS_7118	525
CDS_7121	582
CDS_7122	441
CDS_7123	705
CDS_7124	360
CDS_7125	219
CDS_7126	294
CDS_7127	237
CDS_7128	204
CDS_7129	207
CDS_7130	585
CDS_7131	468
CDS_7132	210
CDS_7133	246
CDS_7134	198
CDS_7135	639
CDS_7136	1308
CDS_7137	1062
CDS_7147	885
CDS_7148	213
CDS_7149	144
CDS_7150	81
CDS_7151	255
CDS_7154	237
CDS_7155	282
CDS_7156	198
CDS_7158	1236
CDS_7160	951
CDS_7161	567
CDS_7162	387
CDS_7163	2184
CDS_7164	2022
CDS_7165	1458
CDS_7167	210
CDS_7168	795
CDS_7170	360
CDS_7173	489
CDS_7176	279
CDS_7177	435
CDS_7178	213
CDS_7181	210
CDS_7182	354
CDS_7183	519
CDS_7187	207
CDS_7189	234
CDS_7193	312
CDS_7194	600
CDS_7195	264
CDS_7196	297
CDS_7202	402
CDS_7203	267
CDS_7205	141
CDS_7208	174
CDS_7209	318
CDS_7212	264
CDS_7215	180
CDS_7216	369
CDS_7223	201
CDS_7225	204
CDS_7228	372
CDS_7229	231
CDS_7230	345
CDS_7231	204
CDS_7232	615
CDS_7233	303
CDS_7246	363
CDS_7247	264
CDS_7251	255
CDS_7253	231
CDS_7257	267
CDS_7264	195
CDS_7265	606
CDS_7271	306
CDS_7273	216
CDS_7276	261
CDS_7283	645
CDS_7284	222
CDS_7285	321
CDS_7288	159
CDS_7289	255
CDS_7293	369
CDS_7294	375
CDS_7296	267
CDS_7298	360
CDS_7300	396
CDS_7302	363
CDS_7305	324
CDS_7307	324
CDS_7309	216
CDS_7313	720
CDS_7314	261
CDS_7317	237
CDS_7318	264
CDS_7322	393
CDS_7323	225
CDS_7327	258
CDS_7331	270
CDS_7332	318
CDS_7338	189
CDS_7339	207
CDS_7344	237
CDS_7345	204
CDS_7346	438
CDS_7351	435
CDS_7352	525
CDS_7353	234
CDS_7354	360
CDS_7357	333
CDS_7360	372
CDS_7361	183
CDS_7362	438
CDS_7368	345
CDS_7369	285
CDS_7370	270
CDS_7371	309
CDS_7373	306
CDS_7374	288
CDS_7375	900
CDS_7378	306
CDS_7379	654
CDS_7387	414
CDS_7391	396
CDS_7406	234
CDS_7412	327
CDS_7413	273
CDS_7432	627
CDS_7434	249
CDS_7439	456
CDS_7445	600
CDS_7446	297
CDS_7449	375
CDS_7453	315
CDS_7457	225
CDS_7459	492
CDS_7460	207
CDS_7461	231
CDS_7462	303
CDS_7464	363
CDS_7472	357
CDS_7473	213
CDS_7474	168
CDS_7475	1407
CDS_7476	498
CDS_7477	1062
CDS_7478	270
CDS_7479	186
CDS_7484	351
CDS_7486	699
CDS_7487	333
CDS_7496	183
CDS_7499	207
CDS_7509	624
CDS_7511	240
CDS_7512	171
CDS_7513	501
CDS_7515	273
CDS_7516	231
CDS_7521	87
CDS_7524	216
CDS_7526	210
CDS_7527	228
CDS_7530	405
CDS_7531	222
CDS_7533	363
CDS_7535	612
CDS_7538	222
CDS_7539	246
CDS_7540	390
CDS_7542	447
CDS_7544	717
CDS_7547	741
CDS_7548	342
CDS_7550	552
CDS_7551	285
CDS_7552	330
CDS_7553	288
CDS_7557	666
CDS_7560	489
CDS_7561	1071
CDS_7562	258
CDS_7563	369
CDS_7567	198
CDS_7569	696
CDS_7570	435
CDS_7572	411
CDS_7573	498
CDS_7574	831
CDS_7576	372
CDS_7577	279
CDS_7584	240
CDS_7585	726
CDS_7587	186
CDS_7589	546
CDS_7591	549
CDS_7592	294
CDS_7594	561
CDS_7596	255
CDS_7597	1164
CDS_7600	423
CDS_7608	477
CDS_7611	330
CDS_7616	213
CDS_7623	279
CDS_7626	366
CDS_7638	198
CDS_7639	336
CDS_7643	417
CDS_7644	231
CDS_7645	225
CDS_7646	210
CDS_7651	258
CDS_7653	264
CDS_7657	246
CDS_7665	216
CDS_7668	558
CDS_7671	258
CDS_7674	360
CDS_7675	207
CDS_7676	246
CDS_7679	153
CDS_7683	339
CDS_7686	321
CDS_7688	336
CDS_7698	228
CDS_7704	228
CDS_7706	690
CDS_7708	312
CDS_7712	285
CDS_7715	201
CDS_7718	216
CDS_7720	132
CDS_7722	252
CDS_7724	309
CDS_7736	189
CDS_7743	297
CDS_7744	282
CDS_7750	321
CDS_7751	336
CDS_7755	261
CDS_7766	360
CDS_7767	333
CDS_7769	621
CDS_7771	453
CDS_7773	807
CDS_7774	225
CDS_7781	165
CDS_7782	306
CDS_7786	243
CDS_7790	396
CDS_7791	513
CDS_7792	588
CDS_7793	528
CDS_7794	441
CDS_7795	414
CDS_7800	399
CDS_7814	603
CDS_7816	300
CDS_7820	297
CDS_7823	297
CDS_7828	669
CDS_7839	237
CDS_7841	237
CDS_7842	612
CDS_7844	234
CDS_7845	261
CDS_7846	612
CDS_7854	219
CDS_7857	219
CDS_7860	261
CDS_7863	243
CDS_7867	264
CDS_7873	720
CDS_7878	279
CDS_7879	402
CDS_7885	219
CDS_7887	222
CDS_7888	267
CDS_7891	552
CDS_7893	408
CDS_7898	225
CDS_7908	240
CDS_7910	297
CDS_7915	303
CDS_7916	225
CDS_7921	273
CDS_7925	201
CDS_7927	243
CDS_7928	213
CDS_7932	285
CDS_7934	225
CDS_7938	366
CDS_7951	348
CDS_7952	414
CDS_7954	234
CDS_7958	201
CDS_7961	144
CDS_7962	162
CDS_7964	744
CDS_7970	1182
CDS_7972	282
CDS_7976	642
CDS_7977	234
CDS_7983	624
CDS_7987	387
CDS_7988	171
CDS_7989	225
CDS_7993	336
CDS_7994	1080
CDS_7997	213
CDS_8002	288
CDS_8003	204
CDS_8006	234
CDS_8010	225
CDS_8013	258
CDS_8015	219
CDS_8023	279
CDS_8024	198
CDS_8025	327
CDS_8026	327
CDS_8029	216
CDS_8030	291
CDS_8032	192
CDS_8033	315
CDS_8038	201
CDS_8039	255
CDS_8041	300
CDS_8043	330
CDS_8044	333
CDS_8046	201
CDS_8048	213
CDS_8050	204
CDS_8054	318
CDS_8055	285
CDS_8060	351
CDS_8064	237
CDS_8070	198
CDS_8079	210
CDS_8080	354
CDS_8083	219
CDS_8086	174
CDS_8087	438
CDS_8090	300
CDS_8093	309
CDS_8095	219
CDS_8097	255
CDS_8101	276
CDS_8106	249
CDS_8109	702
CDS_8111	246
CDS_8112	879
CDS_8120	285
CDS_8121	168
CDS_8123	489
CDS_8124	963
CDS_8129	324
CDS_8130	261
CDS_8131	345
CDS_8132	249
CDS_8135	603
